ID_Ucznia_w_klasie,ID_Przedmiotu,Ocena,Frekwencja
120279,1,4,72
120279,2,6,98
120279,3,4,90
120280,1,1,65
120280,2,3,72
120280,3,4,82
120281,1,4,89
120281,2,3,85
120281,3,5,49
120282,1,2,81
120282,2,4,54
120282,3,5,95
120283,1,5,89
120283,2,4,63
120283,3,3,100
120284,1,2,49
120284,2,2,81
120284,3,6,38
120285,1,2,98
120285,2,3,97
120285,3,3,87
120286,1,6,52
120286,2,3,64
120286,3,3,88
120287,1,3,55
120287,2,3,63
120287,3,4,92
120288,1,5,86
120288,2,3,94
120288,3,6,70
120289,1,4,89
120289,2,4,24
120289,3,5,83
120290,1,5,34
120290,2,5,88
120290,3,2,89
120291,1,3,76
120291,2,4,84
120291,3,2,79
120292,1,5,74
120292,2,5,50
120292,3,5,100
120293,1,4,82
120293,2,3,60
120293,3,2,70
120294,1,4,39
120294,2,1,72
120294,3,4,76
120295,1,4,76
120295,2,4,72
120295,3,5,83
120296,1,4,75
120296,2,3,69
120296,3,2,49
120297,1,3,71
120297,2,3,35
120297,3,3,40
120298,1,2,82
120298,2,3,39
120298,3,2,58
120299,1,3,66
120299,2,3,88
120299,3,4,75
120300,1,2,87
120300,2,4,84
120300,3,4,37
120301,1,3,78
120301,2,3,30
120301,3,5,91
120302,1,5,79
120302,2,4,73
120302,3,3,56
120303,1,4,86
120303,2,4,42
120303,3,4,86
120304,1,1,37
120304,2,3,59
120304,3,3,100
120305,1,4,72
120305,2,4,72
120305,3,3,85
120306,1,4,73
120306,2,5,34
120306,3,3,81
120307,1,1,68
120307,2,4,85
120307,3,4,90
120308,1,2,92
120308,2,2,83
120308,3,4,82
120309,1,4,72
120309,2,3,86
120309,3,2,76
120310,1,4,82
120310,2,5,96
120310,3,4,89
120311,1,5,96
120311,2,4,85
120311,3,4,87
120312,1,3,55
120312,2,2,88
120312,3,5,64
120313,1,3,66
120313,2,4,100
120313,3,1,67
120314,1,6,77
120314,2,3,79
120314,3,3,73
120315,1,5,75
120315,2,4,73
120315,3,4,76
120316,1,4,80
120316,2,3,29
120316,3,5,70
120317,1,1,89
120317,2,3,55
120317,3,4,83
120318,1,3,31
120318,2,2,37
120318,3,3,100
120319,1,6,26
120319,2,4,32
120319,3,5,73
120320,1,3,70
120320,2,3,66
120320,3,1,100
120321,1,1,73
120321,2,2,55
120321,3,5,75
120322,1,4,85
120322,2,4,82
120322,3,5,70
120323,1,3,20
120323,2,3,75
120323,3,4,62
120324,1,3,61
120324,2,4,100
120324,3,3,66
120325,1,5,83
120325,2,6,82
120325,3,1,69
120326,1,3,48
120326,2,2,71
120326,3,3,39
120327,1,1,99
120327,2,6,45
120327,3,5,81
120328,1,3,73
120328,2,4,94
120328,3,4,75
120329,1,4,98
120329,2,6,76
120329,3,4,67
120330,1,4,84
120330,2,4,97
120330,3,4,73
120331,1,4,81
120331,2,1,93
120331,3,2,86
120332,1,4,87
120332,2,3,100
120332,3,5,71
120333,1,5,73
120333,2,3,69
120333,3,4,44
120334,1,4,71
120334,2,4,49
120334,3,4,100
120335,1,3,78
120335,2,3,96
120335,3,3,80
120336,1,3,76
120336,2,2,90
120336,3,3,100
120337,1,3,70
120337,2,2,98
120337,3,3,66
120338,1,4,85
120338,2,1,70
120338,3,3,80
120339,1,4,74
120339,2,3,81
120339,3,4,70
120340,1,4,87
120340,2,4,89
120340,3,3,37
120341,1,3,73
120341,2,2,71
120341,3,3,93
120342,1,3,39
120342,2,5,74
120342,3,4,75
120343,1,4,100
120343,2,4,77
120343,3,6,89
120344,1,3,88
120344,2,3,72
120344,3,3,86
120345,1,4,81
120345,2,5,100
120345,3,3,79
120346,1,4,55
120346,2,3,71
120346,3,4,87
120347,1,4,73
120347,2,3,50
120347,3,2,79
120348,1,3,95
120348,2,3,71
120348,3,4,81
120349,1,1,92
120349,2,3,89
120349,3,3,86
120350,1,6,78
120350,2,4,75
120350,3,4,85
120351,1,3,65
120351,2,4,100
120351,3,1,34
120352,1,4,85
120352,2,2,93
120352,3,3,61
120353,1,6,33
120353,2,3,78
120353,3,3,70
120354,1,5,79
120354,2,5,95
120354,3,3,26
120355,1,3,76
120355,2,4,86
120355,3,4,79
120356,1,1,23
120356,2,2,78
120356,3,1,53
120357,1,3,96
120357,2,3,75
120357,3,4,82
120358,1,4,53
120358,2,4,81
120358,3,2,70
120359,1,3,69
120359,2,1,54
120359,3,4,70
120360,1,1,88
120360,2,4,70
120360,3,4,85
120361,1,3,54
120361,2,4,74
120361,3,4,78
120362,1,3,100
120362,2,3,22
120362,3,1,86
120363,1,3,85
120363,2,3,80
120363,3,6,89
120364,1,4,71
120364,2,3,86
120364,3,5,100
120365,1,1,96
120365,2,4,71
120365,3,4,100
120366,1,4,82
120366,2,5,81
120366,3,4,89
120367,1,4,71
120367,2,1,92
120367,3,2,56
120368,1,3,99
120368,2,1,41
120368,3,4,83
120369,1,3,10
120369,2,4,87
120369,3,2,75
120370,1,4,79
120370,2,1,56
120370,3,3,86
120371,1,3,74
120371,2,3,73
120371,3,4,46
120372,1,2,54
120372,2,3,57
120372,3,5,84
120373,1,3,100
120373,2,4,36
120373,3,2,77
120374,1,4,68
120374,2,4,82
120374,3,3,82
120375,1,2,38
120375,2,3,99
120375,3,6,75
120376,1,4,39
120376,2,5,82
120376,3,4,71
120377,1,5,73
120377,2,3,79
120377,3,3,82
120378,1,4,31
120378,2,2,97
120378,3,3,78
120379,1,3,74
120379,2,5,100
120379,3,3,40
120380,1,1,76
120380,2,6,88
120380,3,4,92
120381,1,3,78
120381,2,4,74
120381,3,5,91
120382,1,3,59
120382,2,4,98
120382,3,3,58
120383,1,5,52
120383,2,1,77
120383,3,4,17
120384,1,4,34
120384,2,5,81
120384,3,6,90
120385,1,3,77
120385,2,3,54
120385,3,4,76
120386,1,1,85
120386,2,1,42
120386,3,2,86
120387,1,1,70
120387,2,4,73
120387,3,4,88
120388,1,5,47
120388,2,4,71
120388,3,3,97
120389,1,1,96
120389,2,4,89
120389,3,5,89
120390,1,1,90
120390,2,4,72
120390,3,2,74
120391,1,3,29
120391,2,1,67
120391,3,1,87
120392,1,5,98
120392,2,4,72
120392,3,5,67
120393,1,4,92
120393,2,3,87
120393,3,5,30
120394,1,4,74
120394,2,3,72
120394,3,3,70
120395,1,2,70
120395,2,4,100
120395,3,4,76
120396,1,1,96
120396,2,6,38
120396,3,2,75
120397,1,5,97
120397,2,3,89
120397,3,3,98
120398,1,3,30
120398,2,2,76
120398,3,3,40
120399,1,3,89
120399,2,2,79
120399,3,3,64
120400,1,4,26
120400,2,4,43
120400,3,3,23
120401,1,6,71
120401,2,1,71
120401,3,3,84
120402,1,4,81
120402,2,6,100
120402,3,3,86
120403,1,1,89
120403,2,6,68
120403,3,4,71
120404,1,2,81
120404,2,4,97
120404,3,2,87
120405,1,5,79
120405,2,2,91
120405,3,1,67
120406,1,4,88
120406,2,4,100
120406,3,1,81
120407,1,4,79
120407,2,3,100
120407,3,4,64
120408,1,4,89
120408,2,6,81
120408,3,3,69
120409,1,3,34
120409,2,6,61
120409,3,5,92
120410,1,4,89
120410,2,4,70
120410,3,4,96
120411,1,4,83
120411,2,4,86
120411,3,4,52
120412,1,4,78
120412,2,2,87
120412,3,1,88
120413,1,1,93
120413,2,2,96
120413,3,3,45
120414,1,4,86
120414,2,4,86
120414,3,3,82
120415,1,4,86
120415,2,1,59
120415,3,1,88
120416,1,5,83
120416,2,2,81
120416,3,4,78
120417,1,4,64
120417,2,3,58
120417,3,5,76
120418,1,5,74
120418,2,6,89
120418,3,3,89
120419,1,3,85
120419,2,4,97
120419,3,5,11
120420,1,4,84
120420,2,1,71
120420,3,3,84
120421,1,1,58
120421,2,3,81
120421,3,4,95
120422,1,5,85
120422,2,3,38
120422,3,4,80
120423,1,6,92
120423,2,5,72
120423,3,3,79
120424,1,4,100
120424,2,2,75
120424,3,4,95
120425,1,1,87
120425,2,4,88
120425,3,5,87
120426,1,4,88
120426,2,2,99
120426,3,4,91
120427,1,3,74
120427,2,4,72
120427,3,5,83
120428,1,4,72
120428,2,5,72
120428,3,3,68
120429,1,4,85
120429,2,6,60
120429,3,2,42
120430,1,3,74
120430,2,4,95
120430,3,4,21
120431,1,3,76
120431,2,3,81
120431,3,4,78
120432,1,5,83
120432,2,3,73
120432,3,2,89
120433,1,3,100
120433,2,2,78
120433,3,4,70
120434,1,3,88
120434,2,1,79
120434,3,3,100
120435,1,5,85
120435,2,3,56
120435,3,5,75
120436,1,3,59
120436,2,4,90
120436,3,1,93
120437,1,5,72
120437,2,4,81
120437,3,1,56
120438,1,4,89
120438,2,1,88
120438,3,3,72
120439,1,2,62
120439,2,3,83
120439,3,3,96
120440,1,5,79
120440,2,1,78
120440,3,3,95
120441,1,2,100
120441,2,4,80
120441,3,4,34
120442,1,5,79
120442,2,2,100
120442,3,5,100
120443,1,4,52
120443,2,3,88
120443,3,4,77
120444,1,3,77
120444,2,1,70
120444,3,5,94
120445,1,4,39
120445,2,1,57
120445,3,4,90
120446,1,4,74
120446,2,4,78
120446,3,4,85
120447,1,3,74
120447,2,3,73
120447,3,6,100
120448,1,6,25
120448,2,4,71
120448,3,4,38
120449,1,3,78
120449,2,4,77
120449,3,4,77
120450,1,3,91
120450,2,5,89
120450,3,4,77
120451,1,5,53
120451,2,3,71
120451,3,4,81
120452,1,5,56
120452,2,3,76
120452,3,5,99
120453,1,3,82
120453,2,3,81
120453,3,4,98
120454,1,3,58
120454,2,6,76
120454,3,3,50
120455,1,4,72
120455,2,2,90
120455,3,5,72
120456,1,1,70
120456,2,5,89
120456,3,5,86
120457,1,2,73
120457,2,3,92
120457,3,3,100
120458,1,4,56
120458,2,4,99
120458,3,4,75
120459,1,3,92
120459,2,4,94
120459,3,4,82
120460,1,4,72
120460,2,3,79
120460,3,1,81
120461,1,1,50
120461,2,3,70
120461,3,1,74
120462,1,4,69
120462,2,5,78
120462,3,6,90
120463,1,4,90
120463,2,3,82
120463,3,3,75
120464,1,1,67
120464,2,4,63
120464,3,4,73
120465,1,2,56
120465,2,4,38
120465,3,3,71
120466,1,2,100
120466,2,4,71
120466,3,3,31
120467,1,4,91
120467,2,4,51
120467,3,3,88
120468,1,6,34
120468,2,3,88
120468,3,4,73
120469,1,1,77
120469,2,4,78
120469,3,3,86
120470,1,5,78
120470,2,2,97
120470,3,6,88
120471,1,4,77
120471,2,3,71
120471,3,3,95
120472,1,6,100
120472,2,5,48
120472,3,1,94
120473,1,2,26
120473,2,1,76
120473,3,3,51
120474,1,4,100
120474,2,2,76
120474,3,3,74
120475,1,3,35
120475,2,4,88
120475,3,1,89
120476,1,4,99
120476,2,3,79
120476,3,4,17
120477,1,1,45
120477,2,4,100
120477,3,5,42
120478,1,5,72
120478,2,2,64
120478,3,1,73
120479,1,1,83
120479,2,4,70
120479,3,2,97
120480,1,5,96
120480,2,4,52
120480,3,3,75
120481,1,4,78
120481,2,6,74
120481,3,3,72
120482,1,4,71
120482,2,3,93
120482,3,2,72
120483,1,5,88
120483,2,2,84
120483,3,1,76
120484,1,2,80
120484,2,4,69
120484,3,3,61
120485,1,4,85
120485,2,1,88
120485,3,3,73
120486,1,3,62
120486,2,4,49
120486,3,1,73
120487,1,2,65
120487,2,4,14
120487,3,3,75
120488,1,2,100
120488,2,4,53
120488,3,3,59
120489,1,3,89
120489,2,4,100
120489,3,1,95
120490,1,4,80
120490,2,3,100
120490,3,3,78
120491,1,3,98
120491,2,1,87
120491,3,4,72
120492,1,4,70
120492,2,5,92
120492,3,3,86
120493,1,2,24
120493,2,5,78
120493,3,4,35
120494,1,6,23
120494,2,6,80
120494,3,3,74
120495,1,5,98
120495,2,4,70
120495,3,4,82
120496,1,4,74
120496,2,5,89
120496,3,5,79
120497,1,3,96
120497,2,1,42
120497,3,4,80
120498,1,6,66
120498,2,3,76
120498,3,4,89
120499,1,3,88
120499,2,4,37
120499,3,3,98
120500,1,5,63
120500,2,3,78
120500,3,4,92
120501,1,3,77
120501,2,3,85
120501,3,6,77
120502,1,3,79
120502,2,4,76
120502,3,5,74
120503,1,3,99
120503,2,3,82
120503,3,4,88
120504,1,1,62
120504,2,3,63
120504,3,4,92
120505,1,4,79
120505,2,4,91
120505,3,2,79
120506,1,4,87
120506,2,4,69
120506,3,3,87
120507,1,5,85
120507,2,1,98
120507,3,5,42
120508,1,4,61
120508,2,5,98
120508,3,5,88
120509,1,3,62
120509,2,5,100
120509,3,2,84
120510,1,3,86
120510,2,4,79
120510,3,4,76
120511,1,3,49
120511,2,1,85
120511,3,3,84
120512,1,4,87
120512,2,3,79
120512,3,5,84
120513,1,4,94
120513,2,3,78
120513,3,3,76
120514,1,1,95
120514,2,2,84
120514,3,1,87
120515,1,3,74
120515,2,4,87
120515,3,5,83
120516,1,2,83
120516,2,2,84
120516,3,3,78
120517,1,4,78
120517,2,1,59
120517,3,5,85
120518,1,4,82
120518,2,3,100
120518,3,2,44
120519,1,2,25
120519,2,4,98
120519,3,4,88
120520,1,4,77
120520,2,5,70
120520,3,4,51
120521,1,3,99
120521,2,2,81
120521,3,1,92
120522,1,5,100
120522,2,4,16
120522,3,3,47
120523,1,3,57
120523,2,5,72
120523,3,1,19
120524,1,4,100
120524,2,3,89
120524,3,5,50
120525,1,1,73
120525,2,2,99
120525,3,1,85
120526,1,3,82
120526,2,4,86
120526,3,3,84
120527,1,3,81
120527,2,6,86
120527,3,5,85
120528,1,5,89
120528,2,3,78
120528,3,2,82
120529,1,2,91
120529,2,1,76
120529,3,4,90
120530,1,3,83
120530,2,4,89
120530,3,3,89
120531,1,4,40
120531,2,3,80
120531,3,2,76
120532,1,3,20
120532,2,3,72
120532,3,4,82
120533,1,5,81
120533,2,3,89
120533,3,4,64
120534,1,3,72
120534,2,3,93
120534,3,1,68
120535,1,1,77
120535,2,5,77
120535,3,2,84
120536,1,3,76
120536,2,2,72
120536,3,1,100
120537,1,1,88
120537,2,4,83
120537,3,1,72
120538,1,5,57
120538,2,4,80
120538,3,2,100
120539,1,3,98
120539,2,2,79
120539,3,3,76
120540,1,3,71
120540,2,4,79
120540,3,2,98
120541,1,4,47
120541,2,2,38
120541,3,4,81
120542,1,3,72
120542,2,4,82
120542,3,4,100
120543,1,4,80
120543,2,1,100
120543,3,3,88
120544,1,2,84
120544,2,3,74
120544,3,6,82
120545,1,3,57
120545,2,5,71
120545,3,5,86
120546,1,5,97
120546,2,6,80
120546,3,3,88
120547,1,5,89
120547,2,1,71
120547,3,3,77
120548,1,5,41
120548,2,2,90
120548,3,3,78
120549,1,3,84
120549,2,4,80
120549,3,1,90
120550,1,4,13
120550,2,4,33
120550,3,4,79
120551,1,1,82
120551,2,4,34
120551,3,2,17
120552,1,3,84
120552,2,4,88
120552,3,3,81
120553,1,4,84
120553,2,2,45
120553,3,4,91
120554,1,4,61
120554,2,4,88
120554,3,4,76
120555,1,3,94
120555,2,6,84
120555,3,3,64
120556,1,2,70
120556,2,4,80
120556,3,3,89
120557,1,4,77
120557,2,3,100
120557,3,6,65
120558,1,3,66
120558,2,4,72
120558,3,6,95
120559,1,3,88
120559,2,2,80
120559,3,3,88
120560,1,4,77
120560,2,5,82
120560,3,1,100
120561,1,4,83
120561,2,2,71
120561,3,5,41
120562,1,3,71
120562,2,1,80
120562,3,3,66
120563,1,3,98
120563,2,1,85
120563,3,3,76
120564,1,4,67
120564,2,3,77
120564,3,2,21
120565,1,2,52
120565,2,5,80
120565,3,3,70
120566,1,5,43
120566,2,3,80
120566,3,5,99
120567,1,5,70
120567,2,5,35
120567,3,3,100
120568,1,5,81
120568,2,4,73
120568,3,5,52
120569,1,4,91
120569,2,1,63
120569,3,5,87
120570,1,3,85
120570,2,3,70
120570,3,3,85
120571,1,3,83
120571,2,4,83
120571,3,3,41
120572,1,1,86
120572,2,3,77
120572,3,2,70
120573,1,3,77
120573,2,4,67
120573,3,3,81
120574,1,3,80
120574,2,3,77
120574,3,2,90
120575,1,4,44
120575,2,6,74
120575,3,3,37
120576,1,4,86
120576,2,3,87
120576,3,4,100
120577,1,4,80
120577,2,3,70
120577,3,3,21
120578,1,4,84
120578,2,3,79
120578,3,1,86
120579,1,5,87
120579,2,3,31
120579,3,2,83
120580,1,2,73
120580,2,4,63
120580,3,3,30
120581,1,4,67
120581,2,1,89
120581,3,4,97
120582,1,3,84
120582,2,3,100
120582,3,3,78
120583,1,4,73
120583,2,4,87
120583,3,1,74
120584,1,3,77
120584,2,3,90
120584,3,3,87
120585,1,1,75
120585,2,6,100
120585,3,4,91
120586,1,4,78
120586,2,1,76
120586,3,5,85
120587,1,3,73
120587,2,6,86
120587,3,2,83
120588,1,5,71
120588,2,4,72
120588,3,3,71
120589,1,2,33
120589,2,5,94
120589,3,5,65
120590,1,1,52
120590,2,5,67
120590,3,3,79
120591,1,3,81
120591,2,3,73
120591,3,6,71
120592,1,4,84
120592,2,4,84
120592,3,4,66
120593,1,1,88
120593,2,4,89
120593,3,3,81
120594,1,1,79
120594,2,1,33
120594,3,6,74
120595,1,3,84
120595,2,1,91
120595,3,6,25
120596,1,4,88
120596,2,5,87
120596,3,3,78
120597,1,4,100
120597,2,5,82
120597,3,2,81
120598,1,3,94
120598,2,4,71
120598,3,4,88
120599,1,5,85
120599,2,1,50
120599,3,4,76
120600,1,4,84
120600,2,4,64
120600,3,3,31
120601,1,4,97
120601,2,2,73
120601,3,4,34
120602,1,6,98
120602,2,4,74
120602,3,3,100
120603,1,2,82
120603,2,2,76
120603,3,3,86
120604,1,6,79
120604,2,1,20
120604,3,1,77
120605,1,5,32
120605,2,4,89
120605,3,1,85
120606,1,2,88
120606,2,4,76
120606,3,3,93
120607,1,5,63
120607,2,1,99
120607,3,5,77
120608,1,3,77
120608,2,2,74
120608,3,4,29
120609,1,3,89
120609,2,3,62
120609,3,5,57
120610,1,1,84
120610,2,4,50
120610,3,3,73
120611,1,5,72
120611,2,3,77
120611,3,3,73
120612,1,2,53
120612,2,2,95
120612,3,3,71
120613,1,3,73
120613,2,5,79
120613,3,2,77
120614,1,4,51
120614,2,5,98
120614,3,1,74
120615,1,5,60
120615,2,4,51
120615,3,3,70
120616,1,4,90
120616,2,4,97
120616,3,2,72
120617,1,5,89
120617,2,6,84
120617,3,6,99
120618,1,4,80
120618,2,4,81
120618,3,5,27
120619,1,1,75
120619,2,5,84
120619,3,3,71
120620,1,4,85
120620,2,3,69
120620,3,4,60
120621,1,4,95
120621,2,3,60
120621,3,3,90
120622,1,3,79
120622,2,1,88
120622,3,4,90
120623,1,2,81
120623,2,3,94
120623,3,4,17
120624,1,6,76
120624,2,2,83
120624,3,3,45
120625,1,3,81
120625,2,6,62
120625,3,5,82
120626,1,1,100
120626,2,3,84
120626,3,4,98
120627,1,5,30
120627,2,1,93
120627,3,3,97
120628,1,4,80
120628,2,5,88
120628,3,3,98
120629,1,3,73
120629,2,4,88
120629,3,4,38
120630,1,6,89
120630,2,3,100
120630,3,6,79
120631,1,3,92
120631,2,4,95
120631,3,2,71
120632,1,4,84
120632,2,1,90
120632,3,4,87
120633,1,5,83
120633,2,3,79
120633,3,3,63
120634,1,1,73
120634,2,3,82
120634,3,4,87
120635,1,5,56
120635,2,1,79
120635,3,3,89
120636,1,4,77
120636,2,1,57
120636,3,4,81
120637,1,1,78
120637,2,3,75
120637,3,6,41
120638,1,1,82
120638,2,4,100
120638,3,2,74
120639,1,3,89
120639,2,3,87
120639,3,1,99
120640,1,1,34
120640,2,4,68
120640,3,3,89
120641,1,6,85
120641,2,3,71
120641,3,4,97
120642,1,5,59
120642,2,3,48
120642,3,3,75
120643,1,4,95
120643,2,3,97
120643,3,3,58
120644,1,4,78
120644,2,5,74
120644,3,5,75
120645,1,4,25
120645,2,4,70
120645,3,6,87
120646,1,2,70
120646,2,3,92
120646,3,6,98
120647,1,4,81
120647,2,6,55
120647,3,4,67
120648,1,3,78
120648,2,4,79
120648,3,2,72
120649,1,6,75
120649,2,4,71
120649,3,4,96
120650,1,4,86
120650,2,3,70
120650,3,1,80
120651,1,4,68
120651,2,2,82
120651,3,3,79
120652,1,4,86
120652,2,2,74
120652,3,5,77
120653,1,3,87
120653,2,2,61
120653,3,4,99
120654,1,3,76
120654,2,4,73
120654,3,3,74
120655,1,3,75
120655,2,3,84
120655,3,3,82
120656,1,4,33
120656,2,1,90
120656,3,5,64
120657,1,3,52
120657,2,4,70
120657,3,3,86
120658,1,4,94
120658,2,4,75
120658,3,1,71
120659,1,3,40
120659,2,3,78
120659,3,1,61
120660,1,3,84
120660,2,6,13
120660,3,4,88
120661,1,4,95
120661,2,3,76
120661,3,4,91
120662,1,3,74
120662,2,3,15
120662,3,2,85
120663,1,5,53
120663,2,1,77
120663,3,4,71
120664,1,3,97
120664,2,2,82
120664,3,4,77
120665,1,4,77
120665,2,4,41
120665,3,4,97
120666,1,6,77
120666,2,4,97
120666,3,4,87
120667,1,4,93
120667,2,5,95
120667,3,2,47
120668,1,4,72
120668,2,4,100
120668,3,3,78
120669,1,3,75
120669,2,5,100
120669,3,4,100
120670,1,2,82
120670,2,4,97
120670,3,4,94
120671,1,4,72
120671,2,5,77
120671,3,2,94
120672,1,6,78
120672,2,3,79
120672,3,3,100
120673,1,4,52
120673,2,1,89
120673,3,3,86
120674,1,1,94
120674,2,4,94
120674,3,3,78
120675,1,1,71
120675,2,3,73
120675,3,4,88
120676,1,1,97
120676,2,3,89
120676,3,5,73
120677,1,2,75
120677,2,4,77
120677,3,1,69
120678,1,3,30
120678,2,3,25
120678,3,4,71
120679,1,4,21
120679,2,3,96
120679,3,4,94
120680,1,4,89
120680,2,4,94
120680,3,6,100
120681,1,4,89
120681,2,2,86
120681,3,4,87
120682,1,2,54
120682,2,3,87
120682,3,4,77
120683,1,5,31
120683,2,5,85
120683,3,6,28
120684,1,5,47
120684,2,6,85
120684,3,3,71
120685,1,6,81
120685,2,6,94
120685,3,5,78
120686,1,5,79
120686,2,4,91
120686,3,3,73
120687,1,3,72
120687,2,3,85
120687,3,5,51
120688,1,1,35
120688,2,1,97
120688,3,4,89
120689,1,3,78
120689,2,4,90
120689,3,2,73
120690,1,3,72
120690,2,3,87
120690,3,4,68
120691,1,3,78
120691,2,4,74
120691,3,3,80
120692,1,6,98
120692,2,3,47
120692,3,4,54
120693,1,6,100
120693,2,3,76
120693,3,4,87
120694,1,3,89
120694,2,3,83
120694,3,3,85
120695,1,1,96
120695,2,1,82
120695,3,3,77
120696,1,4,77
120696,2,2,83
120696,3,2,61
120697,1,4,100
120697,2,4,10
120697,3,1,63
120698,1,6,41
120698,2,4,76
120698,3,4,100
120699,1,3,100
120699,2,3,67
120699,3,4,98
120700,1,3,36
120700,2,3,74
120700,3,5,80
120701,1,3,71
120701,2,4,90
120701,3,4,67
120702,1,4,39
120702,2,1,75
120702,3,4,58
120703,1,4,81
120703,2,3,73
120703,3,5,73
120704,1,3,81
120704,2,3,100
120704,3,4,74
120705,1,5,31
120705,2,3,96
120705,3,2,89
120706,1,3,87
120706,2,5,55
120706,3,2,70
120707,1,2,32
120707,2,4,26
120707,3,4,78
120708,1,3,72
120708,2,5,94
120708,3,5,79
120709,1,1,80
120709,2,4,78
120709,3,2,95
120710,1,2,79
120710,2,4,73
120710,3,4,79
120711,1,5,76
120711,2,3,95
120711,3,3,11
120712,1,4,79
120712,2,4,50
120712,3,4,79
120713,1,1,88
120713,2,3,57
120713,3,6,90
120714,1,4,36
120714,2,4,80
120714,3,2,80
120715,1,5,77
120715,2,3,73
120715,3,3,79
120716,1,2,50
120716,2,5,70
120716,3,4,81
120717,1,5,100
120717,2,6,100
120717,3,2,61
120718,1,4,60
120718,2,5,75
120718,3,4,87
120719,1,5,84
120719,2,5,82
120719,3,3,97
120720,1,4,27
120720,2,1,50
120720,3,5,77
120721,1,4,77
120721,2,4,56
120721,3,3,91
120722,1,1,87
120722,2,1,87
120722,3,4,73
120723,1,2,70
120723,2,2,97
120723,3,3,85
120724,1,5,95
120724,2,4,78
120724,3,3,84
120725,1,1,62
120725,2,4,93
120725,3,5,48
120726,1,4,75
120726,2,3,85
120726,3,4,24
120727,1,4,46
120727,2,3,74
120727,3,3,82
120728,1,2,82
120728,2,4,76
120728,3,5,85
120729,1,3,100
120729,2,3,87
120729,3,3,84
120730,1,2,85
120730,2,2,54
120730,3,3,40
120731,1,2,88
120731,2,1,31
120731,3,2,74
120732,1,3,40
120732,2,4,74
120732,3,5,82
120733,1,5,86
120733,2,3,75
120733,3,4,85
120734,1,2,61
120734,2,1,74
120734,3,3,90
120735,1,5,82
120735,2,1,95
120735,3,4,91
120736,1,3,77
120736,2,4,89
120736,3,1,37
120737,1,3,92
120737,2,3,53
120737,3,4,84
120738,1,3,92
120738,2,3,72
120738,3,4,71
120739,1,3,70
120739,2,4,89
120739,3,4,77
120740,1,2,74
120740,2,4,83
120740,3,5,77
120741,1,4,86
120741,2,6,76
120741,3,4,68
120742,1,3,75
120742,2,1,86
120742,3,1,82
120743,1,6,72
120743,2,2,89
120743,3,3,35
120744,1,5,74
120744,2,3,86
120744,3,3,76
120745,1,5,77
120745,2,3,96
120745,3,4,84
120746,1,3,92
120746,2,3,72
120746,3,1,77
120747,1,3,75
120747,2,4,81
120747,3,4,79
120748,1,3,81
120748,2,5,78
120748,3,5,74
120749,1,4,82
120749,2,4,24
120749,3,4,72
120750,1,4,35
120750,2,5,31
120750,3,4,76
120751,1,3,34
120751,2,3,75
120751,3,4,81
120752,1,5,71
120752,2,6,45
120752,3,2,95
120753,1,5,77
120753,2,3,72
120753,3,4,62
120754,1,3,94
120754,2,4,84
120754,3,4,78
120755,1,3,82
120755,2,4,75
120755,3,3,83
120756,1,3,100
120756,2,5,59
120756,3,3,80
120757,1,3,83
120757,2,5,100
120757,3,2,94
120758,1,6,52
120758,2,3,95
120758,3,3,91
120759,1,1,70
120759,2,3,77
120759,3,1,88
120760,1,4,74
120760,2,1,93
120760,3,1,52
120761,1,2,77
120761,2,5,89
120761,3,3,70
120762,1,3,75
120762,2,3,70
120762,3,3,83
120763,1,3,79
120763,2,6,91
120763,3,1,70
120764,1,2,95
120764,2,2,83
120764,3,4,78
120765,1,6,53
120765,2,3,82
120765,3,4,78
120766,1,4,90
120766,2,4,70
120766,3,4,51
120767,1,1,80
120767,2,4,33
120767,3,4,70
120768,1,4,87
120768,2,4,78
120768,3,2,90
120769,1,3,95
120769,2,1,88
120769,3,4,84
120770,1,4,84
120770,2,3,100
120770,3,4,86
120771,1,3,29
120771,2,3,80
120771,3,2,73
120772,1,4,83
120772,2,4,96
120772,3,3,81
120773,1,6,62
120773,2,4,75
120773,3,2,61
120774,1,3,86
120774,2,4,72
120774,3,3,78
120775,1,1,100
120775,2,3,94
120775,3,5,76
120776,1,2,88
120776,2,4,88
120776,3,6,63
120777,1,1,49
120777,2,5,86
120777,3,5,74
120778,1,6,72
120778,2,5,96
120778,3,5,51
120779,1,6,62
120779,2,4,59
120779,3,5,88
120780,1,4,70
120780,2,4,81
120780,3,3,73
120781,1,2,83
120781,2,1,32
120781,3,5,89
120782,1,3,19
120782,2,3,49
120782,3,4,20
120783,1,1,73
120783,2,4,71
120783,3,4,74
120784,1,4,72
120784,2,2,28
120784,3,4,71
120785,1,1,77
120785,2,1,60
120785,3,6,82
120786,1,5,83
120786,2,5,96
120786,3,3,75
120787,1,3,70
120787,2,4,82
120787,3,3,99
120788,1,2,100
120788,2,1,81
120788,3,4,80
120789,1,4,71
120789,2,4,91
120789,3,3,69
120790,1,5,81
120790,2,6,87
120790,3,6,100
120791,1,2,82
120791,2,3,81
120791,3,5,80
120792,1,5,75
120792,2,4,87
120792,3,5,89
120793,1,4,100
120793,2,4,73
120793,3,3,31
120794,1,1,74
120794,2,3,97
120794,3,5,86
120795,1,4,97
120795,2,3,32
120795,3,3,89
