ID_Ucznia_w_klasie,ID_Przedmiotu,Ocena,Frekwencja
36094,2,5,83
36094,3,4,80
36095,1,5,72
36095,2,3,70
36095,3,5,74
36096,1,2,34
36096,2,3,65
36096,3,4,87
36097,1,3,96
36097,2,2,86
36097,3,4,88
36098,1,3,20
36098,2,4,38
36098,3,1,95
36099,1,4,80
36099,2,3,99
36099,3,3,98
36100,1,4,42
36100,2,4,70
36100,3,2,26
36101,1,4,72
36101,2,4,76
36101,3,1,74
36102,1,4,92
36102,2,3,88
36102,3,5,88
36103,1,3,60
36103,2,4,79
36103,3,2,36
36104,1,4,77
36104,2,3,84
36104,3,2,100
36105,1,4,95
36105,2,4,88
36105,3,5,87
36106,1,1,87
36106,2,5,84
36106,3,1,89
36107,1,2,74
36107,2,2,76
36107,3,5,75
36108,1,4,72
36108,2,4,78
36108,3,5,95
36109,1,2,61
36109,2,3,79
36109,3,4,70
36110,1,4,82
36110,2,4,97
36110,3,4,88
36111,1,4,67
36111,2,1,77
36111,3,4,48
36112,1,4,68
36112,2,3,86
36112,3,3,79
36113,1,1,89
36113,2,3,71
36113,3,4,82
36114,1,3,79
36114,2,5,73
36114,3,3,75
36115,1,3,81
36115,2,5,81
36115,3,3,16
36116,1,3,35
36116,2,4,74
36116,3,6,88
36117,1,3,57
36117,2,3,88
36117,3,5,95
36118,1,1,75
36118,2,3,56
36118,3,2,92
36119,1,5,91
36119,2,2,75
36119,3,1,50
36120,1,1,77
36120,2,3,83
36120,3,2,99
36121,1,5,56
36121,2,4,33
36121,3,6,62
36122,1,2,79
36122,2,3,70
36122,3,1,89
36123,1,6,100
36123,2,3,74
36123,3,4,87
36124,1,5,97
36124,2,5,100
36124,3,4,56
36125,1,5,94
36125,2,1,75
36125,3,3,65
36126,1,3,87
36126,2,1,84
36126,3,1,97
36127,1,3,86
36127,2,3,85
36127,3,3,82
36128,1,5,76
36128,2,4,87
36128,3,4,40
36129,1,2,73
36129,2,3,70
36129,3,3,74
36130,1,5,82
36130,2,1,85
36130,3,2,92
36131,1,1,73
36131,2,3,24
36131,3,4,36
36132,1,2,90
36132,2,3,96
36132,3,3,81
36133,1,3,80
36133,2,3,89
36133,3,2,77
36134,1,1,93
36134,2,4,96
36134,3,3,47
36135,1,2,34
36135,2,4,76
36135,3,1,86
36136,1,3,91
36136,2,4,84
36136,3,4,63
36137,1,4,86
36137,2,1,40
36137,3,4,92
36138,1,4,21
36138,2,4,82
36138,3,3,87
36139,1,2,64
36139,2,2,79
36139,3,4,89
36140,1,2,82
36140,2,5,78
36140,3,3,72
36141,1,3,49
36141,2,4,72
36141,3,6,100
36142,1,3,70
36142,2,5,40
36142,3,2,88
36143,1,4,81
36143,2,5,95
36143,3,2,84
36144,1,3,52
36144,2,4,51
36144,3,3,35
36145,1,4,74
36145,2,1,84
36145,3,4,82
36146,1,4,48
36146,2,4,94
36146,3,4,99
36147,1,5,74
36147,2,2,72
36147,3,4,77
36148,1,3,100
36148,2,5,79
36148,3,4,97
36149,1,4,70
36149,2,3,78
36149,3,3,86
36150,1,5,62
36150,2,4,71
36150,3,3,47
36151,1,3,76
36151,2,4,30
36151,3,4,33
36152,1,4,79
36152,2,4,94
36152,3,2,76
36153,1,5,83
36153,2,4,74
36153,3,3,70
36154,1,2,98
36154,2,1,94
36154,3,3,66
36155,1,2,32
36155,2,1,82
36155,3,3,45
36156,1,2,77
36156,2,1,90
36156,3,5,30
36157,1,2,84
36157,2,5,52
36157,3,4,81
36158,1,3,86
36158,2,3,44
36158,3,3,73
36159,1,4,40
36159,2,3,77
36159,3,5,83
36160,1,4,77
36160,2,6,61
36160,3,3,91
36161,1,5,70
36161,2,5,77
36161,3,4,78
36162,1,3,85
36162,2,2,80
36162,3,4,76
36163,1,6,95
36163,2,4,96
36163,3,3,100
36164,1,4,24
36164,2,4,35
36164,3,4,90
36165,1,2,53
36165,2,4,68
36165,3,3,90
36166,1,3,94
36166,2,3,88
36166,3,4,87
36167,1,4,70
36167,2,5,87
36167,3,3,90
36168,1,4,74
36168,2,5,73
36168,3,3,79
36169,1,2,74
36169,2,4,75
36169,3,2,73
36170,1,4,94
36170,2,5,86
36170,3,5,23
36171,1,5,90
36171,2,1,75
36171,3,1,89
36172,1,1,70
36172,2,5,96
36172,3,4,22
36173,1,6,81
36173,2,3,75
36173,3,3,81
36174,1,1,95
36174,2,3,100
36174,3,2,99
36175,1,4,80
36175,2,3,82
36175,3,1,81
36176,1,2,86
36176,2,3,24
36176,3,4,70
36177,1,4,77
36177,2,4,79
36177,3,1,75
36178,1,3,44
36178,2,2,99
36178,3,3,89
36179,1,2,89
36179,2,5,62
36179,3,3,36
36180,1,5,85
36180,2,5,77
36180,3,3,55
36181,1,5,73
36181,2,3,70
36181,3,5,51
36182,1,1,88
36182,2,4,84
36182,3,6,89
36183,1,3,34
36183,2,4,71
36183,3,4,70
36184,1,4,88
36184,2,1,82
36184,3,3,84
36185,1,3,74
36185,2,4,70
36185,3,2,55
36186,1,4,97
36186,2,2,73
36186,3,4,75
36187,1,5,88
36187,2,3,73
36187,3,3,83
36188,1,3,62
36188,2,3,73
36188,3,3,74
36189,1,4,94
36189,2,2,70
36189,3,6,76
36190,1,4,79
36190,2,4,78
36190,3,6,74
36191,1,1,23
36191,2,2,79
36191,3,3,75
36192,1,3,96
36192,2,6,71
36192,3,2,95
36193,1,4,70
36193,2,2,51
36193,3,3,93
36194,1,2,77
36194,2,1,88
36194,3,3,62
36195,1,6,100
36195,2,4,72
36195,3,1,93
36196,1,3,93
36196,2,3,80
36196,3,3,90
36197,1,2,78
36197,2,4,85
36197,3,4,100
36198,1,5,88
36198,2,1,81
36198,3,3,91
36199,1,3,81
36199,2,6,93
36199,3,3,73
36200,1,1,82
36200,2,3,96
36200,3,6,75
36201,1,4,33
36201,2,4,69
36201,3,4,87
36202,1,4,75
36202,2,4,45
36202,3,3,96
36203,1,3,86
36203,2,2,73
36203,3,5,89
36204,1,3,71
36204,2,1,84
36204,3,4,91
36205,1,4,92
36205,2,3,85
36205,3,5,78
36206,1,4,82
36206,2,5,63
36206,3,1,92
36207,1,4,78
36207,2,3,71
36207,3,4,92
36208,1,3,60
36208,2,2,89
36208,3,5,89
36209,1,3,94
36209,2,4,100
36209,3,5,74
36210,1,5,87
36210,2,4,87
36210,3,5,98
36211,1,4,39
36211,2,4,92
36211,3,3,70
36212,1,3,82
36212,2,3,78
36212,3,1,97
36213,1,2,78
36213,2,4,91
36213,3,1,78
36214,1,3,90
36214,2,4,99
36214,3,3,59
36215,1,2,72
36215,2,3,84
36215,3,3,72
36216,1,3,15
36216,2,4,46
36216,3,3,70
36217,1,3,100
36217,2,2,72
36217,3,3,85
36218,1,3,77
36218,2,3,82
36218,3,4,98
36219,1,4,88
36219,2,2,90
36219,3,4,84
36220,1,5,67
36220,2,4,69
36220,3,4,70
36221,1,4,89
36221,2,4,84
36221,3,4,88
36222,1,2,87
36222,2,2,47
36222,3,3,50
36223,1,1,100
36223,2,5,89
36223,3,4,21
36224,1,1,73
36224,2,4,71
36224,3,3,70
36225,1,5,90
36225,2,3,73
36225,3,5,63
36226,1,3,79
36226,2,1,95
36226,3,3,92
36227,1,3,87
36227,2,3,85
36227,3,3,92
36228,1,2,62
36228,2,1,61
36228,3,4,40
36229,1,1,93
36229,2,4,73
36229,3,5,80
36230,1,4,100
36230,2,1,83
36230,3,4,72
36231,1,4,97
36231,2,5,37
36231,3,4,71
36232,1,4,70
36232,2,5,70
36232,3,4,83
36233,1,2,75
36233,2,1,21
36233,3,3,90
36234,1,3,41
36234,2,3,89
36234,3,3,23
36235,1,4,79
36235,2,3,21
36235,3,4,84
36236,1,3,88
36236,2,3,88
36236,3,5,39
36237,1,2,99
36237,2,4,70
36237,3,5,83
36238,1,4,82
36238,2,4,76
36238,3,5,79
36239,1,5,38
36239,2,4,75
36239,3,4,66
36240,1,4,81
36240,2,5,85
36240,3,3,92
36241,1,4,99
36241,2,5,72
36241,3,4,96
36242,1,3,71
36242,2,3,81
36242,3,5,49
36243,1,4,85
36243,2,1,83
36243,3,4,97
36244,1,4,87
36244,2,3,100
36244,3,3,77
36245,1,4,70
36245,2,1,80
36245,3,3,76
36246,1,3,77
36246,2,5,77
36246,3,3,80
36247,1,5,70
36247,2,5,88
36247,3,2,31
36248,1,3,72
36248,2,2,67
36248,3,4,78
36249,1,2,84
36249,2,4,72
36249,3,4,75
36250,1,3,77
36250,2,3,100
36250,3,1,88
36251,1,4,84
36251,2,3,81
36251,3,4,73
36252,1,5,17
36252,2,3,81
36252,3,4,76
36253,1,5,98
36253,2,6,78
36253,3,4,83
36254,1,3,78
36254,2,1,73
36254,3,4,81
36255,1,5,88
36255,2,4,71
36255,3,4,74
36256,1,3,100
36256,2,2,85
36256,3,4,79
36257,1,2,78
36257,2,4,41
36257,3,3,100
36258,1,5,100
36258,2,3,35
36258,3,3,72
36259,1,1,76
36259,2,3,64
36259,3,3,72
36260,1,3,86
36260,2,2,83
36260,3,2,77
36261,1,3,63
36261,2,4,82
36261,3,5,80
36262,1,4,79
36262,2,4,31
36262,3,3,62
36263,1,5,60
36263,2,1,85
36263,3,1,87
36264,1,3,91
36264,2,4,99
36264,3,5,73
36265,1,4,100
36265,2,4,100
36265,3,4,88
36266,1,5,81
36266,2,4,41
36266,3,4,74
36267,1,5,84
36267,2,4,85
36267,3,3,100
36268,1,5,100
36268,2,4,100
36268,3,1,86
36269,1,2,81
36269,2,3,79
36269,3,4,84
36270,1,3,77
36270,2,4,97
36270,3,6,70
36271,1,4,80
36271,2,2,50
36271,3,3,73
36272,1,3,90
36272,2,3,86
36272,3,3,34
36273,1,4,72
36273,2,3,75
36273,3,5,77
36274,1,3,71
36274,2,1,84
36274,3,3,99
36275,1,3,84
36275,2,3,88
36275,3,5,70
36276,1,2,83
36276,2,1,77
36276,3,3,73
36277,1,4,89
36277,2,5,94
36277,3,5,82
36278,1,5,44
36278,2,1,47
36278,3,3,87
36279,1,2,71
36279,2,4,67
36279,3,5,95
36280,1,4,87
36280,2,4,79
36280,3,2,84
36281,1,3,86
36281,2,4,76
36281,3,4,44
36282,1,5,86
36282,2,3,76
36282,3,3,84
36283,1,4,78
36283,2,1,86
36283,3,1,88
36284,1,3,43
36284,2,3,72
36284,3,6,66
36285,1,3,81
36285,2,3,87
36285,3,2,72
36286,1,5,88
36286,2,4,37
36286,3,4,74
36287,1,3,71
36287,2,3,87
36287,3,4,97
36288,1,4,91
36288,2,3,81
36288,3,2,77
36289,1,3,92
36289,2,3,79
36289,3,2,77
36290,1,4,100
36290,2,3,76
36290,3,4,88
36291,1,4,78
36291,2,4,95
36291,3,4,45
36292,1,1,77
36292,2,5,56
36292,3,3,57
36293,1,3,86
36293,2,2,50
36293,3,3,98
36294,1,3,76
36294,2,6,79
36294,3,4,96
36295,1,5,87
36295,2,5,98
36295,3,3,98
36296,1,4,97
36296,2,1,79
36296,3,6,92
36297,1,3,95
36297,2,3,73
36297,3,5,70
36298,1,5,90
36298,2,5,42
36298,3,6,73
36299,1,4,78
36299,2,4,80
36299,3,3,85
36300,1,3,72
36300,2,4,67
36300,3,2,99
36301,1,5,43
36301,2,3,76
36301,3,1,85
36302,1,3,74
36302,2,5,82
36302,3,4,77
36303,1,3,28
36303,2,5,100
36303,3,4,85
36304,1,3,73
36304,2,4,87
36304,3,1,86
36305,1,3,77
36305,2,4,80
36305,3,2,44
36306,1,4,76
36306,2,3,66
36306,3,4,36
36307,1,3,78
36307,2,5,76
36307,3,3,74
36308,1,4,54
36308,2,5,97
36308,3,5,35
36309,1,2,84
36309,2,3,77
36309,3,4,73
36310,1,3,86
36310,2,3,99
36310,3,3,70
36311,1,1,87
36311,2,4,88
36311,3,4,78
36312,1,6,74
36312,2,4,74
36312,3,4,99
36313,1,4,81
36313,2,1,82
36313,3,4,100
36314,1,5,79
36314,2,3,70
36314,3,4,78
36315,1,3,27
36315,2,2,87
36315,3,2,77
36316,1,5,77
36316,2,4,53
36316,3,4,80
36317,1,2,89
36317,2,3,32
36317,3,3,87
36318,1,3,24
36318,2,3,86
36318,3,4,55
36319,1,4,57
36319,2,4,72
36319,3,5,100
36320,1,5,30
36320,2,5,55
36320,3,3,91
36321,1,1,100
36321,2,3,84
36321,3,1,83
36322,1,4,90
36322,2,4,84
36322,3,1,95
36323,1,3,30
36323,2,4,98
36323,3,4,87
36324,1,4,71
36324,2,6,94
36324,3,5,84
36325,1,2,41
36325,2,4,85
36325,3,4,76
36326,1,3,87
36326,2,3,68
36326,3,3,66
36327,1,3,72
36327,2,5,43
36327,3,5,30
36328,1,2,100
36328,2,4,84
36328,3,4,86
36329,1,3,64
36329,2,1,65
36329,3,4,20
36330,1,3,83
36330,2,2,84
36330,3,4,97
36331,1,3,82
36331,2,5,82
36331,3,3,87
36332,1,3,86
36332,2,3,89
36332,3,3,96
36333,1,5,87
36333,2,5,33
36333,3,5,61
36334,1,4,35
36334,2,3,47
36334,3,4,100
36335,1,2,51
36335,2,3,74
36335,3,5,70
36336,1,4,83
36336,2,3,87
36336,3,3,41
36337,1,5,86
36337,2,4,76
36337,3,1,34
36338,1,4,78
36338,2,3,48
36338,3,4,46
36339,1,1,17
36339,2,5,68
36339,3,5,52
36340,1,4,83
36340,2,3,57
36340,3,4,73
36341,1,4,73
36341,2,3,76
36341,3,1,77
36342,1,3,100
36342,2,4,66
36342,3,1,76
36343,1,4,87
36343,2,1,68
36343,3,3,99
36344,1,3,44
36344,2,3,74
36344,3,3,85
36345,1,3,79
36345,2,5,62
36345,3,3,75
36346,1,4,100
36346,2,5,81
36346,3,4,73
36347,1,3,85
36347,2,3,72
36347,3,1,85
36348,1,1,88
36348,2,4,100
36348,3,1,76
36349,1,4,42
36349,2,6,75
36349,3,4,77
36350,1,4,53
36350,2,4,75
36350,3,1,77
36351,1,5,100
36351,2,3,27
36351,3,3,100
36352,1,4,90
36352,2,3,85
36352,3,3,51
36353,1,4,44
36353,2,4,63
36353,3,5,77
36354,1,2,82
36354,2,4,91
36354,3,3,79
36355,1,4,100
36355,2,6,95
36355,3,4,100
36356,1,5,82
36356,2,3,87
36356,3,4,74
36357,1,5,73
36357,2,3,78
36357,3,2,88
36358,1,2,88
36358,2,4,93
36358,3,4,77
36359,1,3,97
36359,2,3,76
36359,3,5,71
36360,1,3,32
36360,2,4,99
36360,3,2,80
36361,1,3,90
36361,2,6,88
36361,3,2,76
36362,1,2,98
36362,2,2,95
36362,3,2,53
36363,1,3,83
36363,2,5,44
36363,3,3,79
36364,1,1,86
36364,2,5,93
36364,3,5,69
36365,1,3,92
36365,2,2,22
36365,3,3,100
36366,1,1,89
36366,2,3,89
36366,3,5,77
36367,1,2,96
36367,2,4,79
36367,3,4,84
36368,1,2,27
36368,2,2,93
36368,3,4,33
36369,1,5,34
36369,2,6,78
36369,3,5,34
36370,1,3,80
36370,2,5,91
36370,3,5,48
36371,1,3,84
36371,2,2,81
36371,3,4,73
36372,1,3,70
36372,2,4,26
36372,3,4,87
36373,1,6,85
36373,2,3,83
36373,3,4,98
36374,1,4,62
36374,2,3,72
36374,3,4,39
36375,1,5,62
36375,2,3,85
36375,3,3,71
36376,1,3,35
36376,2,5,76
36376,3,4,70
36377,1,5,88
36377,2,3,36
36377,3,1,73
36378,1,3,76
36378,2,3,76
36378,3,4,61
36379,1,4,72
36379,2,4,71
36379,3,5,99
36380,1,5,59
36380,2,4,83
36380,3,3,89
36381,1,1,78
36381,2,3,70
36381,3,5,74
36382,1,4,77
36382,2,4,73
36382,3,2,80
36383,1,1,56
36383,2,3,86
36383,3,3,55
36384,1,4,62
36384,2,3,73
36384,3,3,87
36385,1,2,77
36385,2,4,76
36385,3,3,75
36386,1,5,100
36386,2,5,92
36386,3,3,86
36387,1,2,12
36387,2,4,95
36387,3,3,84
36388,1,5,81
36388,2,4,76
36388,3,5,71
36389,1,2,76
36389,2,4,70
36389,3,4,84
36390,1,3,90
36390,2,3,77
36390,3,2,78
36391,1,4,84
36391,2,3,74
36391,3,5,55
36392,1,1,73
36392,2,4,82
36392,3,3,77
36393,1,3,33
36393,2,5,52
36393,3,4,78
36394,1,5,81
36394,2,3,66
36394,3,1,77
36395,1,4,87
36395,2,4,80
36395,3,1,73
36396,1,4,28
36396,2,4,30
36396,3,4,59
36397,1,2,77
36397,2,3,79
36397,3,4,80
36398,1,1,83
36398,2,3,33
36398,3,1,71
36399,1,3,75
36399,2,6,89
36399,3,5,84
36400,1,1,82
36400,2,5,70
36400,3,3,87
36401,1,5,75
36401,2,4,81
36401,3,3,93
36402,1,3,78
36402,2,2,66
36402,3,3,81
36403,1,6,90
36403,2,6,82
36403,3,3,91
36404,1,5,99
36404,2,5,75
36404,3,1,74
36405,1,3,92
36405,2,4,47
36405,3,1,76
36406,1,3,75
36406,2,5,78
36406,3,4,71
36407,1,2,42
36407,2,3,35
36407,3,4,41
36408,1,1,85
36408,2,4,71
36408,3,3,68
36409,1,5,84
36409,2,5,89
36409,3,5,50
36410,1,4,100
36410,2,5,91
36410,3,3,86
36411,1,4,77
36411,2,3,79
36411,3,1,87
36412,1,3,78
36412,2,2,57
36412,3,3,76
36413,1,3,56
36413,2,3,36
36413,3,5,42
36414,1,2,99
36414,2,5,80
36414,3,1,87
36415,1,2,68
36415,2,4,53
36415,3,3,57
36416,1,3,77
36416,2,3,82
36416,3,2,85
36417,1,3,87
36417,2,3,99
36417,3,4,92
36418,1,4,77
36418,2,4,78
36418,3,6,93
36419,1,3,70
36419,2,6,80
36419,3,4,62
36420,1,4,74
36420,2,3,84
36420,3,3,30
36421,1,6,77
36421,2,4,61
36421,3,3,75
36422,1,3,74
36422,2,3,77
36422,3,3,86
36423,1,5,88
36423,2,3,83
36423,3,4,64
36424,1,4,88
36424,2,4,100
36424,3,1,87
36425,1,5,43
36425,2,1,26
36425,3,3,82
36426,1,1,77
36426,2,6,52
36426,3,3,88
36427,1,2,49
36427,2,4,71
36427,3,4,85
36428,1,3,100
36428,2,2,78
36428,3,4,73
36429,1,6,94
36429,2,1,74
36429,3,3,81
36430,1,1,78
36430,2,5,74
36430,3,2,88
36431,1,3,86
36431,2,6,54
36431,3,2,100
36432,1,3,70
36432,2,3,70
36432,3,6,61
36433,1,3,100
36433,2,3,86
36433,3,3,100
36434,1,3,87
36434,2,6,76
36434,3,3,60
36435,1,5,85
36435,2,3,81
36435,3,4,90
36436,1,4,100
36436,2,5,91
36436,3,4,71
36437,1,3,85
36437,2,6,71
36437,3,4,82
36438,1,4,76
36438,2,5,87
36438,3,2,56
36439,1,6,74
36439,2,3,100
36439,3,5,64
36440,1,3,52
36440,2,2,93
36440,3,2,26
36441,1,3,73
36441,2,4,76
36441,3,4,81
36442,1,3,57
36442,2,3,97
36442,3,5,74
36443,1,3,92
36443,2,3,86
36443,3,3,66
36444,1,3,87
36444,2,3,74
36444,3,3,98
36445,1,3,100
36445,2,2,92
36445,3,4,68
36446,1,4,89
36446,2,1,54
36446,3,1,42
36447,1,6,86
36447,2,4,90
36447,3,3,78
36448,1,1,97
36448,2,1,79
36448,3,3,36
36449,1,5,86
36449,2,4,87
36449,3,3,79
36450,1,4,44
36450,2,3,37
36450,3,3,93
36451,1,4,73
36451,2,2,86
36451,3,3,87
36452,1,3,77
36452,2,4,64
36452,3,4,74
36453,1,3,81
36453,2,4,69
36453,3,2,82
36454,1,3,93
36454,2,6,89
36454,3,3,14
36455,1,5,84
36455,2,4,85
36455,3,4,79
36456,1,3,85
36456,2,3,100
36456,3,5,79
36457,1,3,72
36457,2,3,91
36457,3,5,69
36458,1,3,72
36458,2,4,71
36458,3,2,88
36459,1,4,57
36459,2,2,84
36459,3,3,100
36460,1,4,71
36460,2,4,66
36460,3,4,99
36461,1,4,77
36461,2,3,97
36461,3,5,76
36462,1,4,77
36462,2,3,77
36462,3,3,94
36463,1,3,98
36463,2,1,99
36463,3,3,83
36464,1,4,67
36464,2,4,88
36464,3,3,71
36465,1,3,64
36465,2,5,83
36465,3,6,22
36466,1,4,79
36466,2,3,78
36466,3,4,47
36467,1,3,92
36467,2,4,90
36467,3,5,81
36468,1,4,71
36468,2,5,59
36468,3,5,99
36469,1,5,100
36469,2,3,82
36469,3,3,89
36470,1,4,72
36470,2,3,61
36470,3,3,86
36471,1,5,72
36471,2,3,16
36471,3,4,96
36472,1,4,36
36472,2,1,76
36472,3,2,74
36473,1,5,80
36473,2,3,99
36473,3,4,95
36474,1,4,88
36474,2,3,100
36474,3,5,84
36475,1,1,84
36475,2,4,87
36475,3,6,57
36476,1,2,70
36476,2,5,74
36476,3,1,73
36477,1,3,78
36477,2,4,62
36477,3,2,91
36478,1,3,87
36478,2,1,84
36478,3,3,92
36479,1,4,70
36479,2,3,62
36479,3,2,67
36480,1,1,97
36480,2,5,77
36480,3,3,89
36481,1,3,72
36481,2,3,32
36481,3,2,92
36482,1,2,57
36482,2,3,100
36482,3,5,79
36483,1,4,71
36483,2,3,89
36483,3,1,75
36484,1,3,19
36484,2,3,90
36484,3,6,55
36485,1,5,84
36485,2,1,89
36485,3,4,32
36486,1,3,84
36486,2,3,53
36486,3,4,74
36487,1,3,84
36487,2,1,81
36487,3,3,71
36488,1,4,78
36488,2,3,70
36488,3,4,78
36489,1,3,71
36489,2,4,96
36489,3,5,75
36490,1,2,75
36490,2,3,86
36490,3,4,87
36491,1,3,76
36491,2,5,99
36491,3,5,33
36492,1,1,72
36492,2,4,69
36492,3,4,72
36493,1,4,87
36493,2,4,85
36493,3,5,94
36494,1,3,100
36494,2,2,76
36494,3,4,32
36495,1,3,73
36495,2,5,83
36495,3,4,30
36496,1,1,81
36496,2,4,38
36496,3,1,64
36497,1,2,74
36497,2,3,88
36497,3,5,31
36498,1,4,86
36498,2,4,86
36498,3,1,95
36499,1,3,94
36499,2,6,75
36499,3,5,59
36500,1,4,81
36500,2,4,99
36500,3,4,72
36501,1,5,89
36501,2,4,81
36501,3,3,33
36502,1,6,47
36502,2,5,94
36502,3,1,83
36503,1,3,88
36503,2,5,88
36503,3,3,82
36504,1,3,75
36504,2,5,70
36504,3,1,73
36505,1,2,77
36505,2,1,88
36505,3,4,18
36506,1,4,89
36506,2,5,53
36506,3,4,34
36507,1,4,47
36507,2,5,73
36507,3,1,81
36508,1,2,80
36508,2,5,80
36508,3,3,65
36509,1,2,52
36509,2,1,63
36509,3,3,76
36510,1,4,87
36510,2,3,75
36510,3,1,83
36511,1,4,82
36511,2,5,91
36511,3,1,70
36512,1,6,85
36512,2,3,77
36512,3,3,40
36513,1,2,72
36513,2,5,70
36513,3,5,80
36514,1,1,95
36514,2,3,93
36514,3,4,86
36515,1,4,73
36515,2,5,99
36515,3,3,96
36516,1,1,70
36516,2,1,61
36516,3,2,93
36517,1,3,100
36517,2,1,80
36517,3,4,94
36518,1,3,94
36518,2,4,21
36518,3,1,70
36519,1,4,91
36519,2,1,85
36519,3,4,72
36520,1,5,83
36520,2,5,81
36520,3,1,33
36521,1,3,84
36521,2,3,85
36521,3,2,88
36522,1,4,74
36522,2,5,98
36522,3,3,99
36523,1,5,80
36523,2,4,88
36523,3,5,79
36524,1,4,69
36524,2,4,73
36524,3,4,31
36525,1,3,81
36525,2,1,100
36525,3,3,92
36526,1,4,79
36526,2,2,83
36526,3,4,79
36527,1,4,89
36527,2,5,79
36527,3,3,89
36528,1,3,83
36528,2,1,74
36528,3,3,72
36529,1,3,75
36529,2,2,44
36529,3,4,93
36530,1,5,31
36530,2,3,81
36530,3,3,76
36531,1,3,82
36531,2,2,93
36531,3,4,96
36532,1,4,22
36532,2,4,95
36532,3,1,100
36533,1,4,43
36533,2,4,74
36533,3,2,92
36534,1,4,84
36534,2,4,99
36534,3,4,81
36535,1,5,71
36535,2,5,88
36535,3,4,89
36536,1,1,90
36536,2,4,80
36536,3,4,72
36537,1,2,46
36537,2,5,57
36537,3,3,88
36538,1,4,85
36538,2,3,84
36538,3,5,96
36539,1,3,86
36539,2,4,93
36539,3,3,68
36540,1,4,34
36540,2,1,100
36540,3,2,36
36541,1,3,82
36541,2,5,81
36541,3,3,56
36542,1,1,91
36542,2,5,100
36542,3,5,80
36543,1,4,85
36543,2,5,31
36543,3,2,80
36544,1,3,100
36544,2,6,36
36544,3,3,70
36545,1,5,75
36545,2,1,83
36545,3,6,90
36546,1,3,87
36546,2,2,93
36546,3,5,85
36547,1,3,86
36547,2,5,93
36547,3,3,95
36548,1,5,84
36548,2,4,74
36548,3,4,74
36549,1,3,73
36549,2,4,74
36549,3,2,90
36550,1,4,79
36550,2,5,88
36550,3,3,94
36551,1,5,74
36551,2,3,86
36551,3,3,37
36552,1,3,72
36552,2,1,57
36552,3,4,89
36553,1,3,12
36553,2,5,82
36553,3,1,80
36554,1,3,91
36554,2,5,56
36554,3,4,78
36555,1,5,72
36555,2,5,67
36555,3,3,70
36556,1,3,80
36556,2,5,71
36556,3,4,71
36557,1,3,91
36557,2,4,36
36557,3,3,80
36558,1,5,80
36558,2,1,89
36558,3,5,97
36559,1,4,80
36559,2,6,70
36559,3,3,77
36560,1,6,88
36560,2,3,73
36560,3,5,58
36561,1,5,77
36561,2,3,90
36561,3,3,53
36562,1,3,77
36562,2,1,69
36562,3,3,83
36563,1,4,77
36563,2,4,87
36563,3,4,100
36564,1,1,71
36564,2,2,98
36564,3,3,75
36565,1,3,84
36565,2,2,46
36565,3,3,89
36566,1,3,84
36566,2,3,83
36566,3,3,58
36567,1,4,62
36567,2,4,85
36567,3,3,72
36568,1,5,76
36568,2,3,81
36568,3,3,70
36569,1,4,75
36569,2,6,89
36569,3,5,96
36570,1,6,79
36570,2,4,98
36570,3,4,95
36571,1,3,91
36571,2,3,77
36571,3,4,71
36572,1,2,93
36572,2,2,84
36572,3,3,86
36573,1,1,87
36573,2,3,75
36573,3,3,90
36574,1,4,93
36574,2,4,72
36574,3,4,58
36575,1,4,85
36575,2,5,100
36575,3,6,94
36576,1,4,92
36576,2,5,100
36576,3,3,79
36577,1,6,100
36577,2,4,92
36577,3,5,91
36578,1,5,87
36578,2,6,72
36578,3,3,72
36579,1,1,91
36579,2,5,79
36579,3,6,79
36580,1,1,53
36580,2,2,100
36580,3,3,53
36581,1,4,99
36581,2,4,93
36581,3,4,86
36582,1,1,77
36582,2,3,71
36582,3,3,83
36583,1,4,90
36583,2,2,72
36583,3,2,82
36584,1,5,70
36584,2,1,100
36584,3,5,94
36585,1,3,56
36585,2,2,89
36585,3,4,86
36586,1,5,60
36586,2,1,76
36586,3,3,88
36587,1,3,83
36587,2,6,90
36587,3,3,38
36588,1,4,96
36588,2,4,33
36588,3,2,81
36589,1,5,100
36589,2,3,95
36589,3,5,71
36590,1,1,79
36590,2,5,83
36590,3,3,30
36591,1,3,70
36591,2,2,79
36591,3,1,99
36592,1,1,74
36592,2,4,78
36592,3,3,99
36593,1,3,65
36593,2,1,74
36593,3,3,73
36594,1,4,99
36594,2,1,63
36594,3,3,81
36595,1,4,91
36595,2,5,80
36595,3,5,96
36596,1,4,74
36596,2,3,100
36596,3,5,75
36597,1,1,87
36597,2,2,92
36597,3,5,76
36598,1,2,83
36598,2,4,88
36598,3,4,85
36599,1,3,85
36599,2,4,88
36599,3,3,87
36600,1,5,82
36600,2,6,81
36600,3,4,71
36601,1,1,84
36601,2,2,71
36601,3,4,84
36602,1,4,99
36602,2,4,71
36602,3,6,64
36603,1,3,100
36603,2,1,29
36603,3,3,82
36604,1,4,86
36604,2,5,60
36604,3,5,42
36605,1,4,87
36605,2,2,100
36605,3,4,75
36606,1,3,89
36606,2,4,76
36606,3,4,88
36607,1,3,82
36607,2,2,72
36607,3,3,90
36608,1,5,72
36608,2,6,98
36608,3,4,80
36609,1,4,94
36609,2,4,82
36609,3,4,71
36610,1,4,62
36610,2,3,90
36610,3,3,74
36611,1,3,94
