45-518,Lukasiewicza Ignacego,Opole,Opolskie,
45-307,Lodzka,Opole,Opolskie,
45-715,Lakowa,Opole,Opolskie,
45-625,Sluza Groszowice,Opole,Opolskie,
45-127,Sluza Wroblin,Opole,Opolskie,
45-307,Slaska,Opole,Opolskie,
45-669,Srednia,Opole,Opolskie,
45-438,Srodkowa,Opole,Opolskie,
45-325,Swiatowida,Opole,Opolskie,
45-407,Swierkowa,Opole,Opolskie,
45-624,Swierzego Wawrzynca,Opole,Opolskie,
45-073,Swietego Jacka,Opole,Opolskie,
45-015,Swietego Wojciecha,Opole,Opolskie,
45-117,Swietej Anny,Opole,Opolskie,
45-427,Swietojanska,Opole,Opolskie,
45-679,Swietokrzyska,Opole,Opolskie,
45-676,Zeglarska,Opole,Opolskie,
45-645,Zelazna,Opole,Opolskie,
45-850,Zerkowicka,Opole,Opolskie,
45-053,Zeromskiego Stefana,Opole,Opolskie,
45-763,Zniwna,Opole,Opolskie,
45-469,Zurawinowa,Opole,Opolskie,
45-080,Zwirki i Wigury,Opole,Opolskie,
45-577,Zwirowa,Opole,Opolskie,
45-238,Zytnia,Opole,Opolskie,
46-312,Poczta Bodzanowice Powstancow Slaskich 1,Bodzanowice,Opolskie,Poczta Bodzanowice Powstancow Slaskich 1
46-243,Poczta Kluczbork Koscielna 6,Bogacica,Opolskie,Poczta Kluczbork Koscielna 6
46-021,Poczta Brzezie kolo Opola,Brzezie,Opolskie,Poczta Brzezie kolo Opola
46-142,Poczta Namyslow,Bukowa Slaska,Opolskie,Poczta Namyslow
46-115,Poczta Namyslow Bukowie 68,Bukowie,Opolskie,Poczta Namyslow Bukowie 68
46-220,Skrytki Pocztowe Poczta Byczyna Stawowa 1,Byczyna,Opolskie,Skrytki Pocztowe Poczta Byczyna Stawowa 1
46-233,Skrytki Pocztowe Poczta Kluczbork Wolnosci 34,Bakow,Opolskie,Skrytki Pocztowe Poczta Kluczbork Wolnosci 34
46-053,Poczta Chrzastowice Dworcowa 38,Chrzastowice,Opolskie,Poczta Chrzastowice Dworcowa 38
46-080,Poczta Chroscice Korfantego 21,Chroscice,Opolskie,Poczta Chroscice Korfantego 21
46-073,Poczta Chroscina Opolska Kolejowa 51 A,Chroscina,Opolskie,Poczta Chroscina Opolska Kolejowa 51 A
46-275,Poczta Lasowice Wielkie,Chudoba,Opolskie,Poczta Lasowice Wielkie
46-020,Poczta Czarnowasy Pl. Klasztorny 8/1,Czarnowasy,Opolskie,Poczta Czarnowasy Pl. Klasztorny 8/1
46-321,Poczta Rudniki kolo Wielunia Dalachow 305,Dalachow,Opolskie,Poczta Rudniki kolo Wielunia Dalachow 305
46-380,Skrytki Pocztowe Poczta Dobrodzien Piastowska 9,Dobrodzien,Opolskie,Skrytki Pocztowe Poczta Dobrodzien Piastowska 9
46-081,Skrytki Pocztowe Poczta Dobrzen Wielki Namyslowska 44,Dobrzen Wielki,Opolskie,Skrytki Pocztowe Poczta Dobrzen Wielki Namyslowska 44
46-146,Poczta Namyslow,Domaszowice,Opolskie,Poczta Namyslow
46-043,Poczta Ozimek Ozimska 27,Dylaki,Opolskie,Poczta Ozimek Ozimska 27
46-310,Skrytki Pocztowe Poczta Gorzow Slaski Wojska Polskiego 19,Gorzow Slaski,Opolskie,Skrytki Pocztowe Poczta Gorzow Slaski Wojska Polskiego 19
46-134,Poczta Namyslow,Gluszyna,Opolskie,Poczta Namyslow
46-125,Poczta Idzikowice,Idzikowice,Opolskie,Poczta Idzikowice
46-037,Poczta Popielow Kolejowa 8,Karlowice,Opolskie,Poczta Popielow Kolejowa 8
46-200,Skrytki Pocztowe Poczta Kluczbork 001 Mickiewicza 6,Kluczbork,Opolskie,Skrytki Pocztowe Poczta Kluczbork 001 Mickiewicza 6
46-203,Skrytki Pocztowe Poczta Kluczbork 003 Ligonia 14A,Kluczbork,Opolskie,Skrytki Pocztowe Poczta Kluczbork 003 Ligonia 14A
46-070,Poczta Komprachcice Szkolna 15,Komprachcice,Opolskie,Poczta Komprachcice Szkolna 15
46-324,Poczta Radlow kolo Olesna Koscieliska 68,Koscieliska,Opolskie,Poczta Radlow kolo Olesna Koscieliska 68
46-264,Poczta Wolczyn Wolczynska 40,Krzywiczyny,Opolskie,Poczta Wolczyn Wolczynska 40
46-211,Poczta Kluczbork,Kujakowice Gorne,Opolskie,Poczta Kluczbork
46-082,Poczta Kup Brynicka 19 B,Kup,Opolskie,Poczta Kup Brynicka 19 B
46-280,Poczta Lasowice Wielkie,Lasowice Male,Opolskie,Poczta Lasowice Wielkie
46-282,Poczta Lasowice Wielkie Wiejska 81,Lasowice Wielkie,Opolskie,Poczta Lasowice Wielkie Wiejska 81
46-166,Poczta Namyslow,Ligota Ksiazeca,Opolskie,Poczta Namyslow
46-046,Poczta Turawa,Ligota Turawska,Opolskie,Poczta Turawa
46-022,Poczta Luboszyce kolo Opola Opolska 18,Luboszyce,Opolskie,Poczta Luboszyce kolo Opola Opolska 18
46-030,Poczta Murow Dworcowa 4,Murow,Opolskie,Poczta Murow Dworcowa 4
46-100,Skrytki Pocztowe Poczta Namyslow Pocztowa 13,Namyslow,Opolskie,Skrytki Pocztowe Poczta Namyslow Pocztowa 13
46-300,Skrytki Pocztowe Poczta Olesno Lompy 23,Olesno,Opolskie,Skrytki Pocztowe Poczta Olesno Lompy 23
46-020,Krzanowicka,Opole,Opolskie,
46-023,Poczta Turawa,Osowiec Slaski,Opolskie,Poczta Turawa
46-040,Skrytki Pocztowe Poczta Ozimek Powstancow Slaskich 3,Ozimek,Opolskie,Skrytki Pocztowe Poczta Ozimek Powstancow Slaskich 3
46-375,Poczta Dobrodzien Lesna 4,Pludry,Opolskie,Poczta Dobrodzien Lesna 4
46-034,Skrytki Pocztowe Poczta Pokoj 1 Maja 9,Pokoj,Opolskie,Skrytki Pocztowe Poczta Pokoj 1 Maja 9
46-090,Skrytki Pocztowe Poczta Popielow Wolnosci 10 A,Popielow,Opolskie,Skrytki Pocztowe Poczta Popielow Wolnosci 10 A
46-320,Skrytki Pocztowe Poczta Praszka Kosciuszki 13,Praszka,Opolskie,Skrytki Pocztowe Poczta Praszka Kosciuszki 13
46-060,Poczta Proszkow kolo Opola Zawadzkiego 16,Proszkow,Opolskie,Poczta Proszkow kolo Opola Zawadzkiego 16
46-047,Poczta Zebowice Stawowa 82,Radawie,Opolskie,Poczta Zebowice Stawowa 82
46-331,Poczta Radlow kolo Olesna Oleska 2,Radlow,Opolskie,Poczta Radlow kolo Olesna Oleska 2
46-325,Poczta Rudniki kolo Wielunia Narutowicza 3,Rudniki,Opolskie,Poczta Rudniki kolo Wielunia Narutowicza 3
46-262,Poczta Wolczyn,Skalagi,Opolskie,Poczta Wolczyn
46-083,Poczta Piopielow Pocztowa 4,Stare Siolkowice,Opolskie,Poczta Piopielow Pocztowa 4
46-333,Poczta Radlow kolo Olesna Sternalice 64 a,Sternalice,Opolskie,Poczta Radlow kolo Olesna Sternalice 64 a
46-042,Poczta Ozimek 1 Maja 20,Szczedrzyk,Opolskie,Poczta Ozimek 1 Maja 20
46-050,Skrytki Pocztowe Poczta Tarnow Opolski Dworcowa 2,Tarnow Opolski,Opolskie,Skrytki Pocztowe Poczta Tarnow Opolski Dworcowa 2
46-045,Skrytki Pocztowe Poczta Turawa Opolska 17,Turawa,Opolskie,Skrytki Pocztowe Poczta Turawa Opolska 17
46-255,Poczta Wierzbica Gorna Wierzbica Gorna 64,Wierzbica Gorna,Opolskie,Poczta Wierzbica Gorna Wierzbica Gorna 64
46-113,Poczta Namyslow,Wilkow,Opolskie,Poczta Namyslow
46-250,Skrytki Pocztowe Poczta Wolczyn Dworcowa 34,Wolczyn,Opolskie,Skrytki Pocztowe Poczta Wolczyn Dworcowa 34
46-048,Poczta Zebowice Murka 1,Zebowice,Opolskie,Poczta Zebowice Murka 1
46-024,Poczta Lubniany Opolska 49,Lubniany,Opolskie,Poczta Lubniany Opolska 49
46-112,Skrytki Pocztowe Poczta Namyslow,Swierczow,Opolskie,Skrytki Pocztowe Poczta Namyslow
46-061,Poczta Proszkow kolo Opola Jedrzejczyka 8,Zlinice,Opolskie,Poczta Proszkow kolo Opola Jedrzejczyka 8
47-460,Skrytki Pocztowe Poczta Krzanowice Boguminska 7,Chalupki,Slaskie,Skrytki Pocztowe Poczta Krzanowice Boguminska 7
47-470,Poczta Krzanowice Rynek 16,Krzanowice,Slaskie,Poczta Krzanowice Rynek 16
47-450,Poczta Krzyzanowice Tworkowska 4,Krzyzanowice,Slaskie,Poczta Krzyzanowice Tworkowska 4
47-420,Skrytki Pocztowe Poczta Kuznia Raciborska Powstancow 9,Kuznia Raciborska,Slaskie,Skrytki Pocztowe Poczta Kuznia Raciborska Powstancow 9
47-440,Skrytki Pocztowe Poczta Nedza Strazacka 2,Nedza,Slaskie,Skrytki Pocztowe Poczta Nedza Strazacka 2
47-480,Skrytki Pocztowe Poczta Pietrowice Wielkie 1 Maja 17,Pietrowice Wielkie,Slaskie,Skrytki Pocztowe Poczta Pietrowice Wielkie 1 Maja 17
47-400,1-go Maja,Raciborz,Slaskie,
47-400,Adamczyka Kaspra,Raciborz,Slaskie,
47-400,Agnieszki,Raciborz,Slaskie,
47-404,Al. Ojca Leppicha Johannesa,Raciborz,Slaskie,
47-404,Anny,Raciborz,Slaskie,
47-406,Arcybiskupa Gawliny Jozefa,Raciborz,Slaskie,
47-400,Armii Krajowej,Raciborz,Slaskie,
47-445,Asnyka Adama,Raciborz,Slaskie,
47-445,Babicka,Raciborz,Slaskie,
47-400,Badury Jana,Raciborz,Slaskie,
47-400,Bankowa,Raciborz,Slaskie,
47-403,Barbary,Raciborz,Slaskie,
47-400,Basztowa,Raciborz,Slaskie,
47-400,Bielska,Raciborz,Slaskie,
47-406,Bitwy Olzanskiej,Raciborz,Slaskie,
47-411,Boczna,Raciborz,Slaskie,
47-403,Boguminska,Raciborz,Slaskie,
47-403,Bojanowska,Raciborz,Slaskie,
47-400,Bosacka,Raciborz,Slaskie,
47-400,Bonczyka Norberta,Raciborz,Slaskie,
47-445,Bozka Arki,Raciborz,Slaskie,
47-403,Broniewskiego Wladyslawa,Raciborz,Slaskie,
47-400,Browarna,Raciborz,Slaskie,
47-406,Brzeska,Raciborz,Slaskie,
47-400,Brzozowa,Raciborz,Slaskie,
47-404,Bukowa,Raciborz,Slaskie,
47-404,Bulgarska,Raciborz,Slaskie,
47-400,Bydgoska,Raciborz,Slaskie,
47-400,Cecylii,Raciborz,Slaskie,
47-400,Cegielniana,Raciborz,Slaskie,
47-400,Chelmonskiego Jozefa,Raciborz,Slaskie,
47-400,Chopina Fryderyka,Raciborz,Slaskie,
47-404,Chorzowska,Raciborz,Slaskie,
47-400,Chudoby Jozefa,Raciborz,Slaskie,
47-404,Chlopska,Raciborz,Slaskie,
47-445,Ciechowicka,Raciborz,Slaskie,
47-400,Ciemiegi Walentego,Raciborz,Slaskie,
47-400,Cieszynska,Raciborz,Slaskie,
47-404,Cmentarna,Raciborz,Slaskie,
47-400,Cygarowa,Raciborz,Slaskie,
47-400,Czekoladowa,Raciborz,Slaskie,
47-404,Czeska,Raciborz,Slaskie,
47-400,Czogaly Leona,Raciborz,Slaskie,
47-403,Czynu Spolecznego,Raciborz,Slaskie,
47-404,Czestochowska,Raciborz,Slaskie,
47-404,Dobra,Raciborz,Slaskie,
47-400,Doktora Rogera Juliusza,Raciborz,Slaskie,
47-400,Doktora Rostka Jozefa,Raciborz,Slaskie,
47-404,Dolna,Raciborz,Slaskie,
47-400,Drewniana,Raciborz,Slaskie,
47-400,Drzewieckiego Stefana,Raciborz,Slaskie,
47-400,Drzymaly Stanislawa,Raciborz,Slaskie,
47-400,Dworska,Raciborz,Slaskie,from 32 to last
47-404,Dworska,Raciborz,Slaskie,from 2 to 30 from 1 to last
47-404,Dzialdowska,Raciborz,Slaskie,
47-400,Dabrowszczakow,Raciborz,Slaskie,
47-406,Debiczna,Raciborz,Slaskie,
47-400,Dluga,Raciborz,Slaskie,
47-400,Elzbiety,Raciborz,Slaskie,
47-400,Fabryczna,Raciborz,Slaskie,
47-400,Filmowa,Raciborz,Slaskie,
47-406,Fiolkowa,Raciborz,Slaskie,
47-403,Floriana,Raciborz,Slaskie,
47-400,Fojcika Ignacego,Raciborz,Slaskie,
47-404,Folwarczna,Raciborz,Slaskie,
47-404,Francuska,Raciborz,Slaskie,
47-445,Fredry Aleksandra,Raciborz,Slaskie,
47-406,Gajowa,Raciborz,Slaskie,
47-400,Gamowska,Raciborz,Slaskie,
47-445,Galczynskiego Konstantego Ildefonsa,Raciborz,Slaskie,
47-404,Gdanska,Raciborz,Slaskie,
47-400,Gdynska,Raciborz,Slaskie,
47-400,Generala Bema Jozefa,Raciborz,Slaskie,
47-400,Generala Dabrowskiego Jaroslawa,Raciborz,Slaskie,
47-400,Gimnazjalna,Raciborz,Slaskie,
47-406,Gliniana,Raciborz,Slaskie,
47-445,Gliwicka,Raciborz,Slaskie,
47-400,Gnieznienska,Raciborz,Slaskie,
47-400,Goduli Franciszka,Raciborz,Slaskie,
47-445,Grabowa,Raciborz,Slaskie,
47-400,Graniczna,Raciborz,Slaskie,
47-445,Grobla,Raciborz,Slaskie,
47-404,Gruntowa,Raciborz,Slaskie,
47-404,Grunwaldzka,Raciborz,Slaskie,
47-400,Grzonki Stanislawa,Raciborz,Slaskie,
47-404,Gwiazdzista,Raciborz,Slaskie,
47-404,Gorna,Raciborz,Slaskie,
47-411,Gornoslaska,Raciborz,Slaskie,
47-400,Glowackiego Bartosza,Raciborz,Slaskie,
47-400,Glubczycka,Raciborz,Slaskie,
47-406,Handlowa,Raciborz,Slaskie,
47-404,Hetmana Chodkiewicza Jana Karola,Raciborz,Slaskie,
47-404,Hetmana Czarneckiego Stefana,Raciborz,Slaskie,
47-404,Hetmana Zamoyskiego Jana,Raciborz,Slaskie,
47-404,Hetmana Zolkiewskiego Stanislawa,Raciborz,Slaskie,
47-445,Hetmanska,Raciborz,Slaskie,
47-403,Hulczynska,Raciborz,Slaskie,
47-400,Huzarska,Raciborz,Slaskie,
47-406,Jagielnia,Raciborz,Slaskie,
47-406,Jagodowa,Raciborz,Slaskie,
47-400,Jana,Raciborz,Slaskie,
47-404,Jana Pawla II,Raciborz,Slaskie,
47-403,Jasna,Raciborz,Slaskie,
47-400,Jeziorowa,Raciborz,Slaskie,
47-445,Jordana Henryka,Raciborz,Slaskie,
47-404,Kamienna,Raciborz,Slaskie,
47-400,Kanalowa,Raciborz,Slaskie,
47-406,Kapitana Mysliwca Serafina,Raciborz,Slaskie,
47-400,Kapuscika Antoniego,Raciborz,Slaskie,
47-404,Kardynala Wyszynskiego Stefana,Raciborz,Slaskie,
47-400,Karola,Raciborz,Slaskie,
47-400,Kasprowicza Jana,Raciborz,Slaskie,
47-400,Katarzyny,Raciborz,Slaskie,
47-404,Katowicka,Raciborz,Slaskie,
47-400,Kilinskiego Jana,Raciborz,Slaskie,
47-400,Klasztorna,Raciborz,Slaskie,
47-445,Klonowa,Raciborz,Slaskie,
47-406,Kobylska,Raciborz,Slaskie,
47-400,Kochanowskiego Jana,Raciborz,Slaskie,
47-400,Kolejowa,Raciborz,Slaskie,
47-404,Kolonialna,Raciborz,Slaskie,
47-445,Kombatantow,Raciborz,Slaskie,
47-400,Komunalna,Raciborz,Slaskie,
47-404,Konopnickiej Marii,Raciborz,Slaskie,
47-403,Kopca Marcina,Raciborz,Slaskie,
47-400,Kopernika Mikolaja,Raciborz,Slaskie,
47-403,Korczaka Janusza,Raciborz,Slaskie,
47-400,Korfantego Wojciecha,Raciborz,Slaskie,
47-404,Kosmonautow,Raciborz,Slaskie,
47-400,Kossaka Juliusza,Raciborz,Slaskie,
47-445,Kosynierow,Raciborz,Slaskie,
47-400,Kowalska,Raciborz,Slaskie,
47-411,Kozielska (Rudnik kolo Raciborza),Raciborz,Slaskie,from 120 to last from 113 to last
47-400,Kozielska,Raciborz,Slaskie,from 2 to 118 from 1 to 111
47-404,Kollataja Hugo,Raciborz,Slaskie,
47-400,Koscielna,Raciborz,Slaskie,
47-400,Kosciuszki Tadeusza,Raciborz,Slaskie,
47-406,Kruczkowskiego Leona,Raciborz,Slaskie,
47-400,Krola Batorego Stefana,Raciborz,Slaskie,
47-445,Krola Boleslawa Chrobrego,Raciborz,Slaskie,
47-403,Krola Jana III Sobieskiego,Raciborz,Slaskie,
47-445,Krola Kazimierza Wielkiego,Raciborz,Slaskie,
47-445,Krola Wladyslawa Lokietka,Raciborz,Slaskie,
47-400,Krolewska,Raciborz,Slaskie,
47-445,Krolowej Jadwigi,Raciborz,Slaskie,
47-403,Krotka,Raciborz,Slaskie,
47-403,Kreta,Raciborz,Slaskie,
47-400,Ksiazeca,Raciborz,Slaskie,
47-403,Ksiecia Henryka Poboznego,Raciborz,Slaskie,
47-400,Ksiecia Przemyslawa,Raciborz,Slaskie,
47-400,Ksiecia Raciborskiego Leszka,Raciborz,Slaskie,
47-400,Ksiedza Londzina Jozefa,Raciborz,Slaskie,
47-404,Ksiedza Pralata Gadego Bernarda,Raciborz,Slaskie,
47-403,Ksiedza Skargi Piotra,Raciborz,Slaskie,
47-400,Ksiedza Staszica Stanislawa,Raciborz,Slaskie,
47-404,Ksiezycowa,Raciborz,Slaskie,
47-411,Kwiatowa,Raciborz,Slaskie,
47-400,Lasoty Bartka,Raciborz,Slaskie,
47-400,Lecznicza,Raciborz,Slaskie,
47-445,Letnia,Raciborz,Slaskie,
47-404,Lesmiana Boleslawa,Raciborz,Slaskie,
47-400,Lesna,Raciborz,Slaskie,
47-400,Ligonia Juliusza,Raciborz,Slaskie,
47-404,Lipowa,Raciborz,Slaskie,
47-404,Litewska,Raciborz,Slaskie,
47-404,Lompy Jozefa,Raciborz,Slaskie,
47-400,Lotnicza,Raciborz,Slaskie,
47-400,Ludwika,Raciborz,Slaskie,
47-404,Lunonautow,Raciborz,Slaskie,
47-400,Lwowska,Raciborz,Slaskie,
47-403,Makuszynskiego Kornela,Raciborz,Slaskie,
47-400,Malczewskiego Kazimierza,Raciborz,Slaskie,
47-406,Malinowa,Raciborz,Slaskie,
47-406,Mandrysza Jakuba,Raciborz,Slaskie,
47-404,Marianska,Raciborz,Slaskie,
47-400,Markowicka,Raciborz,Slaskie,
47-400,Marty,Raciborz,Slaskie,
47-404,Matejki Jana,Raciborz,Slaskie,
47-400,Mackowskiego Jana Karola,Raciborz,Slaskie,
47-404,Mala,Raciborz,Slaskie,
47-400,Miarki Karola,Raciborz,Slaskie,
47-400,Mickiewicza Adama,Raciborz,Slaskie,
47-404,Miechowska,Raciborz,Slaskie,
47-400,Mieszka I Raciborskiego,Raciborz,Slaskie,
47-400,Mikolaja,Raciborz,Slaskie,
47-400,Mikolowska,Raciborz,Slaskie,
47-411,Miodowa,Raciborz,Slaskie,
47-403,Moniuszki Stanislawa,Raciborz,Slaskie,
47-400,Morawska,Raciborz,Slaskie,
47-400,Morcinka Gustawa,Raciborz,Slaskie,
47-404,Myslowicka,Raciborz,Slaskie,
47-403,Mysliwska,Raciborz,Slaskie,
47-400,Mlynska,Raciborz,Slaskie,
47-400,Nad Koleja,Raciborz,Slaskie,
47-406,Nad Potokiem,Raciborz,Slaskie,
47-406,Nieboczowska,Raciborz,Slaskie,
47-445,Norwida Cypriana Kamila,Raciborz,Slaskie,
47-400,Nowa,Raciborz,Slaskie,
47-400,Nowary Alojzego,Raciborz,Slaskie,
47-400,Nowomiejska,Raciborz,Slaskie,
47-404,Nowy Zamek,Raciborz,Slaskie,
47-404,Ocicka,Raciborz,Slaskie,
47-400,Odpoczynkowa,Raciborz,Slaskie,
47-445,Odrodzenia,Raciborz,Slaskie,
47-400,Odrzanska,Raciborz,Slaskie,
47-400,Ogrodowa,Raciborz,Slaskie,
47-445,Olimpijczyka,Raciborz,Slaskie,
47-406,Olszynkowa,Raciborz,Slaskie,
47-400,Opawska,Raciborz,Slaskie,from 2 to 86 from 1 to 87
47-404,Opawska,Raciborz,Slaskie,from 88 to last from 89 to last
47-400,Opolska,Raciborz,Slaskie,
47-445,Ordona Juliana,Raciborz,Slaskie,
47-400,Orzeszkowej Elizy,Raciborz,Slaskie,
47-404,Osiedlencza,Raciborz,Slaskie,
47-400,Ostrogska,Raciborz,Slaskie,
47-411,Owocowa,Raciborz,Slaskie,
47-400,Parkowa,Raciborz,Slaskie,
47-404,Pastora Michejdy Franciszka,Raciborz,Slaskie,
47-403,Pawla,Raciborz,Slaskie,
47-400,Piaskowa,Raciborz,Slaskie,
47-400,Piastowska,Raciborz,Slaskie,
47-445,Pionierow,Raciborz,Slaskie,
47-400,Piotrowska,Raciborz,Slaskie,
47-400,Piwna,Raciborz,Slaskie,
47-400,Pl. Bohaterow Westerplatte,Raciborz,Slaskie,
47-400,Pl. Dominikanski,Raciborz,Slaskie,
47-400,Pl. Dworcowy,Raciborz,Slaskie,
47-400,Pl. Dlugosza Jana,Raciborz,Slaskie,
47-404,Pl. Konstytucji 3 Maja,Raciborz,Slaskie,
47-400,Pl. Krola Jagielly Wladyslawa,Raciborz,Slaskie,
47-400,Pl. Ksieznej Ofki Piastowny,Raciborz,Slaskie,
47-400,Pl. Mostowy,Raciborz,Slaskie,
47-400,Pl. Nalkowskiej Zofii,Raciborz,Slaskie,
47-400,Pl. Okrzei Stefana,Raciborz,Slaskie,
47-400,Pl. Targowy,Raciborz,Slaskie,
47-400,Pl. Wolnosci,Raciborz,Slaskie,
47-403,Pl. Zakopianski,Raciborz,Slaskie,
47-400,Skrytki Pocztowe Poczta Raciborz Pocztowa 14,Raciborz,Slaskie,Skrytki Pocztowe Poczta Raciborz Pocztowa 14
47-400,Luzycka,Raciborz,Slaskie,
47-400,Lakowa,Raciborz,Slaskie,
47-435,Poczta Lyski Raciborska 63,Raszczyce,Slaskie,Poczta Lyski Raciborska 63
47-411,Poczta Rudnik kolo Raciborza Kozielska 1,Rudnik,Slaskie,Poczta Rudnik kolo Raciborza Kozielska 1
47-430,Poczta UP Kuznia Raciborska Raciborska 9,Rudy,Slaskie,Poczta UP Kuznia Raciborska Raciborska 9
47-451,Skrytki Pocztowe Poczta Tworkow Glowna 22,Tworkow,Slaskie,Skrytki Pocztowe Poczta Tworkow Glowna 22
47-240,Poczta Bierawa Koscielna 2,Bierawa,Opolskie,Poczta Bierawa Koscielna 2
47-134,Poczta Strzelce Opolskie 001 Wiejska 10,Blotnica Strzelecka,Opolskie,Poczta Strzelce Opolskie 001 Wiejska 10
47-253,Poczta Cisek Planetorza 57,Cisek,Opolskie,Poczta Cisek Planetorza 57
47-244,Poczta Bierawa Nowa 2,Dziergowice,Opolskie,Poczta Bierawa Nowa 2
47-320,Skrytki Pocztowe Poczta Gogolin Slaski Ligonia Juliusza 2,Gogolin,Opolskie,Skrytki Pocztowe Poczta Gogolin Slaski Ligonia Juliusza 2
47-270,Poczta Gosciecin Koscielna 2,Gosciecin,Opolskie,Poczta Gosciecin Koscielna 2
47-154,Poczta Gora Swietej Anny Lesnicka 14,Gora Swietej Anny,Opolskie,Poczta Gora Swietej Anny Lesnicka 14
47-316,Poczta Gorazdze Dworcowa 10,Gorazdze,Opolskie,Poczta Gorazdze Dworcowa 10
47-180,Skrytki Pocztowe Poczta Izbicko Gogolinska 6,Izbicko,Opolskie,Skrytki Pocztowe Poczta Izbicko Gogolinska 6
47-133,Poczta Jemielnica Korfantego 8,Jemielnica,Opolskie,Poczta Jemielnica Korfantego 8
47-175,Poczta Strzelce Opolskie 001 Dworcowa 28,Kadlub,Opolskie,Poczta Strzelce Opolskie 001 Dworcowa 28
47-325,Poczta Kamien Slaski Mysliwca 5,Kamien Slaski,Opolskie,Poczta Kamien Slaski Mysliwca 5
47-126,Poczta Zawadzkie Ksiedza Wajdy 39,Kielcza,Opolskie,Poczta Zawadzkie Ksiedza Wajdy 39
47-110,Skrytki Pocztowe Poczta Kolonowskie 001 Kolejowa 8,Kolonowskie,Opolskie,Skrytki Pocztowe Poczta Kolonowskie 001 Kolejowa 8
47-113,Skrytki Pocztowe Poczta Kolonowskie 003 Dworcowa 2,Kolonowskie,Opolskie,Skrytki Pocztowe Poczta Kolonowskie 003 Dworcowa 2
47-246,Poczta Bierawa Gliwicka 7,Kotlarnia,Opolskie,Poczta Bierawa Gliwicka 7
47-300,Skrytki Pocztowe Poczta Krapkowice 001 Opolska 30,Krapkowice,Opolskie,Skrytki Pocztowe Poczta Krapkowice 001 Opolska 30
47-303,Skrytki Pocztowe Poczta Krapkowice 003 (Otmet) Krasickiego 4,Krapkowice,Opolskie,Skrytki Pocztowe Poczta Krapkowice 003 (Otmet) Krasickiego 4
47-220,11 Listopada,Kedzierzyn-Kozle,Opolskie,
47-220,1 Maja,Kedzierzyn-Kozle,Opolskie,
47-200,24 Kwietnia,Kedzierzyn-Kozle,Opolskie,
47-230,8 Marca,Kedzierzyn-Kozle,Opolskie,
47-220,9 Maja,Kedzierzyn-Kozle,Opolskie,
47-206,Agrestowa,Kedzierzyn-Kozle,Opolskie,
47-220,Akacjowa,Kedzierzyn-Kozle,Opolskie,
47-220,Al. Armii Krajowej,Kedzierzyn-Kozle,Opolskie,
47-220,Al. Jana Pawla II,Kedzierzyn-Kozle,Opolskie,from 2 to 38 from 1 to 37
47-225,Al. Jana Pawla II,Kedzierzyn-Kozle,Opolskie,from 56 to last from 53 to last
47-232,Al. Jana Pawla II,Kedzierzyn-Kozle,Opolskie,from 40 to 54 from 39 to 51
47-232,Al. Lisa Ignacego,Kedzierzyn-Kozle,Opolskie,
47-224,Al. Partyzantow,Kedzierzyn-Kozle,Opolskie,
47-224,Al. Roz,Kedzierzyn-Kozle,Opolskie,
47-220,Al. Spokojna,Kedzierzyn-Kozle,Opolskie,
47-200,Anny,Kedzierzyn-Kozle,Opolskie,
47-200,Archimedesa,Kedzierzyn-Kozle,Opolskie,
47-200,Artylerzystow,Kedzierzyn-Kozle,Opolskie,
47-230,Asnyka Adama,Kedzierzyn-Kozle,Opolskie,
47-220,Astrow,Kedzierzyn-Kozle,Opolskie,
47-200,Baczynskiego Krzysztofa Kamila,Kedzierzyn-Kozle,Opolskie,
47-200,Balwirczaka Jozefa,Kedzierzyn-Kozle,Opolskie,
47-230,Barbary,Kedzierzyn-Kozle,Opolskie,
47-230,Batorego Stefana,Kedzierzyn-Kozle,Opolskie,
47-220,Baltycka,Kedzierzyn-Kozle,Opolskie,
47-224,Bema Jozefa,Kedzierzyn-Kozle,Opolskie,
47-232,Benisza Adama,Kedzierzyn-Kozle,Opolskie,
47-225,Bialy Lug,Kedzierzyn-Kozle,Opolskie,
47-225,Boczna,Kedzierzyn-Kozle,Opolskie,
47-200,Bohaterow Westerplatte,Kedzierzyn-Kozle,Opolskie,
47-200,Boleslawa Chrobrego,Kedzierzyn-Kozle,Opolskie,
47-232,Boleslawa Krzywoustego,Kedzierzyn-Kozle,Opolskie,
47-232,Boleslawa Smialego,Kedzierzyn-Kozle,Opolskie,
47-200,Bonczyka Norberta,Kedzierzyn-Kozle,Opolskie,
47-224,Bozka Arki,Kedzierzyn-Kozle,Opolskie,
47-224,Bratkow,Kedzierzyn-Kozle,Opolskie,
47-225,Broniewskiego Wladyslawa,Kedzierzyn-Kozle,Opolskie,
47-230,Brzechwy Jana,Kedzierzyn-Kozle,Opolskie,
47-220,Brzozowa,Kedzierzyn-Kozle,Opolskie,
47-200,Bukowa,Kedzierzyn-Kozle,Opolskie,
47-232,Bulwar Wschodni,Kedzierzyn-Kozle,Opolskie,
47-224,Blawatkow,Kedzierzyn-Kozle,Opolskie,
47-200,Blekitna,Kedzierzyn-Kozle,Opolskie,
47-224,Chabrow,Kedzierzyn-Kozle,Opolskie,
47-223,Chemikow,Kedzierzyn-Kozle,Opolskie,
